idstd,id,recnumber,Rotation,cards,a0,a1,a1a,a2,a3a,a3b,a3c,a3,a4a,a4b,a5,a6a,a6b,a7,a7a,a8,a9,a10,a11,a12,a13,a14d,a14m,a14y,a14h,a14min,b1,b1x,b3,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6a,b6b,b7,b7a,b8,c3,c4,c5,a20dstart,a20mstart,a20ystart,a20dend,a20mend,a20yend,c6,c7,c8,c9a,c9b,c10,c11,c12,c13,c14,c15,c16,c17,c22a,c22b,c28,c30a,c30b,d1a1x,d1a2,d1a3,d2,d2x,n3,d3a,d3b,d3c,d4,d6,d7,d8,d10,d11,d12a,d12b,d13,d14,d16,d17,d30a,d30b,e1,e2b,KENe1,KENe10,e6,e11,e30,h1,h2,h3,h4a,h4b,h5,h6,h7,h8,f1,f2,g1a,g1b,g1c,g2,g3,g4,g5a,g5b,g5bx,g6a,g6b,g6c,g30a,i1,i2a,i2b,i3,i4a,i4b,i30,k1c,k2c,k3a,k3bc,k3e,k3f,k3hd,k4,n5a,n5b,k5a,k5i,k5bc,k5e,k5f,k5hdj,k6,k7,A2f1,A2f2,k8,A2f3,k9,A2f4,A2f4x,A2f5,k10,A2f6,A2f7,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15b,k15c,k15d,k16,k17,k20a,KENk26,KENk27,KENk28,k21,KENk33,KENk34a,KENk34b,KENk34c,KENk34d,k30,MMs1,MMs2,MMs3,MMs4,MMs5,MMs6,MMs7,MMs8,MMs9,MMs10,MMs11a,MMs11b,MMs11c,MMs11d,MMs11e,MMs11f,MMs12a,MMs12b,MMs12c,MMs12d,h7a,j2,j3,j4,j5,j6a,j6,j7a,j7b,j10,j11,j12,j13,j14,j15,j30a,j30b,j30c,j30e,j30f,h30,l1,l2,l3a,l3b,l4a,l4b,l5a,l5b,l5,l6,l6a,l8,l9a,l9a2,l9b,l10,l11a,l11b,l30a,l30b,m1a,m1d,n2a,n2e,n2f,n2b,n2ra,n2rb,n2i,n2j,n6a,n6b,n7a,n7b,a15a2,a15a3,a15b2,a15b3,a15c2,a15c3,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,panel,id_panel,wstrict,wmedian,wweak,strata
537942,3029.0,107.0,2.0,(A) with cards,Manufacturing,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Food,Food,"Yes, screener and sample frame info match",Medium >=20 and <=99,Medium >=20 and <=99,Yes,3,HQ with production and/or sales in this location,No,No,No,12008,1024,5,11,2013,12,41,Partnership,,DK,DK,DK,DK,DK,No,,1994,20,Yes,DK,10,No,Yes,Yes,DK,No,1,7,2011,5,11,2012,No,,,,,No,,Yes,DK,No,No,,,Yes,Yes,No,No obstacle,No obstacle,Manufacturing other food products,1549,70,DK,,50000000.0,DK,DK,DK,DK,No losses,DK,2000.0,DK,DK,DK,DK,No,,30.0,,No obstacle,No obstacle,Local,DK,Remain the same,Remain the same,No,No,Minor obstacle,No,,No,Yes,Yes,Yes,Yes,No,Yes,DK,DK,DK,DK,DK,Yes,DK,No,,,,,,,No obstacle,No,,,No,,,No obstacle,DK,DK,DK,DK,DK,DK,DK,No,,,,,,,,,No,Yes,DK,DK,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,Yes,NA,No,No,No,No,No obstacle,No,,,,,,,,,,No,No,Yes,No,No,Yes,No,No,No,No,Tend to agree,DK,Yes,DK,No,No,,,DK,Yes,DK,No,Yes,DK,No,Minor obstacle,No obstacle,No obstacle,No obstacle,No obstacle,No obstacle,DK,If establishment was not in business three years ago,DK,DK,DK,DK,DK,DK,,50,DK,8.0,DK,DK,3,No,,,No obstacle,No obstacle,Tax rates,Access to land,DK,DK,DK,DK,DK,DK,,DK,DK,DK,DK,DK,10,Male,,,,,5,11,2013,13,25,Somewhat truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,2.039933560250348,2.591451569962963,5.719995204601467,28.0
537943,3030.0,353.0,3.0,(A) with cards,Other services,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,Yes,2,HQ with production and/or sales in this location,Yes,Yes,Yes,470,122,11,11,2013,8,7,Sole proprietorship,,100,100,0,0,0,Yes,95.0,2000,1,No,2005,13,Yes,No,Yes,DK,No,1,7,2011,30,6,2012,No,,,,,No,,No,,,,,,No,No,No,Very Severe Obstacle,Very Severe Obstacle,"Restaurant, bar services",5520,50,DK,,DK,DK,DK,DK,,,,DK,NA,NA,,,,,,,Very Severe Obstacle,Very Severe Obstacle,,,Remain the same,Remain the same,,Yes,Very Severe Obstacle,No,,No,No,No,No,No,No,No,,,DK,DK,DK,Yes,DK,No,,,,,,,Very Severe Obstacle,No,,,No,,,Very Severe Obstacle,DK,DK,0,50,50,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,No,Remain the same,No,No,No,No,Very Severe Obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Tend to agree,No time was spent,Yes,DK,No,No,,DK,,Yes,DK,No,Yes,DK,No,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,DK,4,,,,,,,4.0,DK,,,,,DK,No,,,Major obstacle,Major obstacle,Customs and trade regulations,Business licensing and permits,DK,,,1200000.0,,,,,,,,,13,Female,,,,,11,11,2013,8,40,Somewhat truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,12.480993730570596,12.779577797262135,35.243168018816846,52.0
537944,3031.0,377.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,110057,1024,16,11,2013,14,20,Sole proprietorship,,100,100,0,0,0,No,,2001,7,Yes,2001,10,No,No,Yes,DK,No,1,1,2011,30,12,2011,Yes,10.0,5.0,,9600000.0,No,,No,,,,,,No,No,Yes,Moderate obstacle,Minor obstacle,"Restaurant, bar services",5520,60,54000000.0,Fifty four million,DK,100,0,0,,,,,No losses,No losses,,,,,,,Minor obstacle,Moderate obstacle,,,Decrease,Remain the same,,Yes,Major obstacle,No,,No,No,No,No,No,No,No,,,100,0,0,No,,,,,,,,,No obstacle,Yes,,4200000.0,Yes,,DK,Moderate obstacle,0,0,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,DK,No,Other,,,,,No,NA,NA,NA,No,No,Moderate obstacle,Yes,Satisfy costumers request,No,,No,,Yes,100.0,Yes,5.0,,,,,,,No,No,No,No,Strongly agree,DK,No,,,No,,No payments or gifts are paid,,No,,,No,,,Minor obstacle,Minor obstacle,No obstacle,No obstacle,NA,Minor obstacle,2,2,,,,,,,0.0,3,3.0,Less than one month,,,100,No,,,No obstacle,Minor obstacle,"Crime, theft and disorder",Access to land,3000000.0,,,3600000.0,,,,,,,,,10,Male,,,,,16,11,2013,15,11,Truthful,Are taken directly from establishment records,One visit in face-to-face interview with one person,,,fresh,,12.480993730570596,12.779577797262135,35.243168018816846,52.0
537945,3032.0,320.0,2.0,(B) without cards,Retail,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Retail,Retail,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,110057,1024,25,11,2013,15,27,Partnership,,50,100,0,0,0,Yes,25.0,2005,5,Yes,2005,18,No,No,No,,,1,1,2011,30,12,2011,Yes,15.0,12.0,50.0,,No,,Yes,30.0,No,,,,No,No,Yes,Moderate obstacle,No obstacle,Retail sale of food and beverages in specialized stores,5220,85,108000000.0,One hundred and eight million,324000000.0,100,0,0,,,,,No losses,No losses,,,,,,1.0,No obstacle,No obstacle,,,Decrease,Increase,,Yes,Major obstacle,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,,,0,100,0,No,,,70.0,3.0,,100.0,0.0,0.0,Moderate obstacle,Yes,1.0,,No,,,Moderate obstacle,0,0,50,0,0,0,50,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,Yes,No,Application procedures were complex,,,,,No,Decrease,No,Yes,No,No,Moderate obstacle,Yes,Satisfy costumers request,No,,No,,Yes,100.0,Yes,5.0,,,,,,,Yes,No,No,Yes,Tend to disagree,No time was spent,Yes,2.0,No,No,,No payments or gifts are paid,,No,,,No,,,No obstacle,Moderate obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,2,2,,,,,,,2.0,No full-time seasonal or temporary workers,,,,,100,No,,,Major obstacle,Major obstacle,Access to land,Access to land,14400000.0,,,1920000.0,,,DK,,,,,,2,Male,,,,,25,11,2013,16,16,Truthful,Are taken directly from establishment records,One visit in face-to-face interview with one person,,,fresh,,9.180312984805642,9.485788737481707,44.225478552779926,48.0
537946,3033.0,124.0,2.0,(B) without cards,Manufacturing,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Garments,Textiles,"No, screener and sample frame do not match but establishment still does activities that match sample frame",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,110057,1024,20,11,2013,12,58,Sole proprietorship,,100,100,0,0,0,Yes,100.0,2000,1,No,2003,13,Yes,No,No,,,1,7,2011,30,6,2012,Yes,15.0,12.0,50.0,,No,,No,,,Yes,12.0,24.0,Yes,No,Yes,Major obstacle,Major obstacle,Manufacturing clothing for both genders,1730,60,10000000.0,Ten million,30000000.0,50,0,50,DK,No losses,No losses,2003.0,No losses,No losses,5.0,95.0,No,,60.0,,Moderate obstacle,Major obstacle,National,Too many to count,Remain the same,Increase,No,Yes,Very Severe Obstacle,No,,No,No,No,No,No,Yes,Yes,50.0,10.0,50,50,0,No,,,,,,,,,Major obstacle,Yes,,600000.0,No,,,Moderate obstacle,0,20,70,30,0,0,0,No,,,,,,,,,Yes,No,,,Yes,Line of credit,Private commercial banks,Akiba Commercial Bank,,Personal relationship with the institution,2012.0,22.0,12.0,5000000.0,Yes,No,No,No,No,No,30000000.0,1.0,5000000.0,No,Yes,,Application was approved,1.0,1.0,DK,No,Remain the same,Yes,No,No,No,Major obstacle,Yes,Align with competitors use,No,,No,,Yes,10.0,No,,,,,,,,Yes,No,Yes,Yes,DK,No time was spent,Yes,1.0,No,No,,No payments or gifts are paid,,No,,,No,,,Major obstacle,Major obstacle,Major obstacle,DK,DK,NA,8,8,6.0,2.0,6.0,0.0,0.0,2.0,,8,0.0,Less than one month,7.0,8.0,8,No,,,No obstacle,Moderate obstacle,Electricity,Access to land,DK,DK,0.0,2000000.0,DK,3600000.0,,DK,DK,DK,DK,DK,13,Female,,,,,20,11,2013,14,9,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,19.151047056665554,19.432395221464255,71.60500715886201,32.0
537947,3034.0,712.0,3.0,(B) without cards,Other services,Tanzania,Swahili,Zanzibar,Zanzibar,No,No,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Medium >=20 and <=99,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,1087,1024,2,11,2013,10,2,Sole proprietorship,,100,100,0,0,0,No,,1993,40,Yes,1993,11,No,Yes,No,,,1,1,2011,31,12,2011,Yes,12.0,9.0,DK,,Yes,20.0,No,,,,,,Yes,Yes,Yes,Major obstacle,Major obstacle,"Restaurant, bar services",5520,100,150000000.0,One hundred and fifty million,200000000.0,60,0,40,,,,DK,NA,NA,,,,,,,Minor obstacle,Major obstacle,,,Decrease,Increase,,Yes,Very Severe Obstacle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,0,100,0,No,,,,,,,,,Major obstacle,Yes,,4000000.0,No,,,No obstacle,DK,25,80,0,0,0,20,Yes,20000000.0,DK,70.0,0.0,0.0,0.0,0.0,30.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,Yes,Decrease,No,No,No,No,Major obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Strongly disagree,DK,Yes,2.0,No,No,,,DK,No,,,No,,,Major obstacle,Major obstacle,Moderate obstacle,Major obstacle,Major obstacle,Major obstacle,37,40,,,,,,,25.0,DK,,3.0,,,55,No,,,Moderate obstacle,Moderate obstacle,Electricity,Business licensing and permits,DK,,,15000000.0,,,,,,,,,7,Female,,,,,2,11,2013,10,59,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,5.096856569089959,5.689653471958479,14.527173407758392,108.0
537948,3035.0,2079.0,1.0,(A) with cards,Retail,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Electronics (31 & 32),Retail,"No, does not match",Small >=5 and <=19,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,110057,1024,5,12,2013,11,49,Sole proprietorship,,100,100,0,0,0,Yes,100.0,1996,3,Yes,1996,7,No,No,No,,,1,5,2011,30,4,2012,Yes,30.0,3.0,DK,,Yes,40.0,No,,,,,,Yes,Yes,Yes,Moderate obstacle,Moderate obstacle,Retail sale of various products in a store,5239,100,300000000.0,Three hundred million,900000000.0,100,0,0,,,,,No losses,No losses,,,,,,DK,Moderate obstacle,Moderate obstacle,,,Decrease,Increase,,No,Very Severe Obstacle,No,,No,No,No,No,No,No,No,,,0,100,0,No,,,-9.0,,,0.0,100.0,0.0,No obstacle,Yes,5.0,,No,,,Moderate obstacle,0,0,100,0,0,0,0,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,Yes,,Application was approved,1.0,0.0,,Yes,Remain the same,No,No,No,No,Moderate obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Strongly disagree,No time was spent,Yes,5.0,Yes,Yes,Refusal,DK,,Yes,7.0,No,Yes,Less than one day,No,Minor obstacle,Very Severe Obstacle,NA,NA,NA,NA,22,22,,,,,,,19.0,No full-time seasonal or temporary workers,,,,,100,No,,,Major obstacle,NA,Tax rates,Access to finance,DK,,,5400000.0,,,DK,,,,,,7,Male,,,,,5,12,2013,12,30,Truthful,Are taken directly from establishment records,One visit in face-to-face interview with one person,,,fresh,,13.341340798031247,13.64000523405489,40.635737633484446,42.0
537949,3036.0,360.0,1.0,(B) without cards,Other services,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,1087,1024,15,11,2013,16,45,Sole proprietorship,,100,100,0,0,0,No,,1998,11,Yes,1998,13,No,Still in process,Yes,60.0,Refuse,1,1,2011,31,12,2011,Yes,12.0,9.0,DK,,Yes,25.0,Yes,90.0,Refuse,,,,No,No,Yes,Major obstacle,Minor obstacle,Hotel and accommodation,5510,100,90000000.0,Ninety million,130000000.0,100,0,0,,,,,NA,NA,,,,,,,Minor obstacle,Major obstacle,,,Decrease,Increase,,Yes,Very Severe Obstacle,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,,,0,100,0,Yes,120.0,Refuse,,,,,,,Major obstacle,Yes,,900000.0,No,,,No obstacle,DK,DK,70,0,0,0,30,Yes,40000000.0,DK,100.0,0.0,0.0,0.0,0.0,0.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,Yes,Decrease,No,No,No,No,Major obstacle,No,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Strongly disagree,DK,Yes,2.0,Refuse,No,,Refusal,,No,,,No,,,Major obstacle,Major obstacle,Moderate obstacle,Major obstacle,Major obstacle,Major obstacle,22,22,,,,,,,15.0,DK,,,,,45,Yes,,,Moderate obstacle,Moderate obstacle,Tax rates,Access to finance,DK,,,7200000.0,,,,,,,,,13,Male,,,,,15,11,2013,17,37,Truthful,Are taken directly from establishment records,One visit in face-to-face interview with one person,,,fresh,,12.480993730570596,12.779577797262135,35.243168018816846,52.0
537950,3037.0,709.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Zanzibar,Zanzibar,No,No,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,1087,1024,8,11,2013,14,52,Partnership,,45,100,0,0,0,Yes,45.0,2004,11,Yes,2004,11,No,No,No,,,1,1,2011,31,12,2011,Yes,9.0,7.0,,DK,No,,No,,,,,,Yes,No,Yes,Moderate obstacle,Minor obstacle,Hotel and accommodation,5510,100,80000000.0,Eighty million,60000000.0,30,40,30,,,,DK,NA,NA,,,,,,,No obstacle,Major obstacle,,,Remain the same,Increase,,Yes,Major obstacle,Yes,No,Yes,No,Yes,Yes,Yes,No,No,,,100,0,0,Yes,DK,No,,,,,,,Major obstacle,Yes,,720000.0,No,,,Very Severe Obstacle,DK,DK,50,0,0,0,50,Yes,4000000.0,DK,40.0,30.0,0.0,30.0,0.0,0.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,Yes,Increase,No,No,No,No,Major obstacle,No,,,,,,,,,,No,No,No,No,Yes,No,Yes,Yes,No,No,NA,DK,Yes,2.0,No,No,,,DK,No,,,No,,,Major obstacle,Major obstacle,Moderate obstacle,Major obstacle,Major obstacle,NA,115,105,,,,,,,-9.0,10,5.0,Less than one month,,,40,No,,,Minor obstacle,Moderate obstacle,Access to finance,Access to land,DK,,,720000.0,,,,,,,,,7,Male,,,,,8,11,2013,15,42,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,11.220068012996371,11.777608290450335,37.40528296996544,106.0
537951,3038.0,361.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Services of motor vehicles,Services of motor vehicles,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,1087,1024,21,11,2013,10,2,Sole proprietorship,,100,100,0,0,0,No,,2009,6,Yes,2009,26,No,No,No,,,1,1,2011,31,12,2011,Yes,14.0,9.0,DK,,No,,No,,,,,,Yes,No,Yes,Major obstacle,Minor obstacle,Car garage and  bar services,5020,100,DK,,DK,100,0,0,,,,,NA,NA,,,,,,,No obstacle,Major obstacle,,,Decrease,Increase,,Yes,Very Severe Obstacle,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,,,0,100,0,No,,,,,,,,,Major obstacle,Yes,,720000.0,Yes,,DK,Moderate obstacle,DK,32,100,0,0,0,0,Yes,40000000.0,DK,100.0,0.0,0.0,0.0,0.0,0.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,No,NA,No,No,No,No,Major obstacle,Yes,Reduce the time spent in financial transactions,No,,Yes,5.0,Yes,1.0,Yes,2.0,,,,,,,No,No,No,No,Strongly disagree,DK,Yes,2.0,Refuse,No,,,DK,No,,,No,,,Major obstacle,Major obstacle,Moderate obstacle,Major obstacle,Major obstacle,Major obstacle,11,5,,,,,,,-9.0,5,DK,3.0,,,45,No,,,Moderate obstacle,Moderate obstacle,Tax rates,Access to land,DK,,,1400000.0,,,,,,,,,26,Male,,,,,21,11,2013,10,59,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,12.480993730570596,12.779577797262135,35.243168018816846,52.0
537952,3039.0,709.0,3.0,(A) with cards,Other services,Tanzania,Swahili,Zanzibar,Zanzibar,No,No,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,1087,1024,8,11,2013,13,2,Sole proprietorship,,100,100,0,0,0,No,,2011,21,Yes,2011,15,Yes,No,Yes,40.0,No,1,1,2011,31,12,2011,Yes,10.0,8.0,,DK,Yes,20.0,Yes,35.0,No,,,,Yes,No,Yes,Major obstacle,Minor obstacle,Hotel and accommodation,5510,100,DK,,DK,40,0,60,,,,DK,NA,NA,,,,,,,No obstacle,Major obstacle,,,Decrease,Remain the same,,Yes,Very Severe Obstacle,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,,,0,100,0,Yes,DK,Refuse,,,,,,,Major obstacle,Yes,,1800000.0,No,,,No obstacle,DK,DK,60,0,0,0,40,Yes,150000000.0,DK,55.0,20.0,0.0,0.0,0.0,25.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,Yes,Decrease,No,No,No,No,Major obstacle,No,,,,,,,,,,No,No,No,No,No,Yes,No,Yes,No,No,DK,DK,Yes,2.0,No,No,,DK,,Yes,60.0,No,No,,,Major obstacle,Major obstacle,Major obstacle,Major obstacle,Major obstacle,DK,21,DK,,,,,,,15.0,DK,,,,,65,No,,,Moderate obstacle,Moderate obstacle,Tax rates,Business licensing and permits,DK,,,6000000.0,,,,,,,,,Less than one,Female,,,,,8,11,2013,13,59,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,11.220068012996371,11.777608290450335,37.40528296996544,106.0
537953,3040.0,330.0,2.0,(A) with cards,Retail,Tanzania,Swahili,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Retail,Retail,"Yes, screener and sample frame info match",Small >=5 and <=19,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,6088,1024,25,9,2013,13,40,Sole proprietorship,,100,100,0,0,0,No,,1998,25,Yes,1998,10,No,Yes,No,,,1,1,2011,1,12,2012,Yes,30.0,2.0,,2400000.0,Yes,DK,No,,,,,,No,Yes,No,Moderate obstacle,No obstacle,Selling household goods,5211,DK,DK,,DK,100,0,0,,,,,DK,DK,,,,,,2.0,No obstacle,Very Severe Obstacle,,,Increase,Remain the same,,No,No obstacle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,0,100,0,No,,,-9.0,,,-9.0,-9.0,-9.0,Minor obstacle,Yes,,DK,Yes,,5000000.0,Minor obstacle,DK,0,DK,DK,DK,DK,DK,DK,,,,,,,,,Yes,DK,,,No,,,,,,,,,,,,,,,,,,,DK,No,DK,,,,,Yes,NA,DK,NA,No,No,No obstacle,No,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,DK,No time was spent,Yes,DK,No,No,,No payments or gifts are paid,,No,,,No,,,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,40,40,,,,,,,26.0,DK,,,,,20,Yes,,,Very Severe Obstacle,Very Severe Obstacle,Electricity,Access to land,DK,,,DK,,,DK,,,,,,4,Male,,,,,25,9,2013,14,23,Somewhat truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,9.180312984805642,9.485788737481707,44.225478552779926,48.0
537954,3042.0,510.0,3.0,(A) with cards,Retail,Tanzania,Swahili,Mbeya,Mwanza,No,No,Over 250.000 to 1 million,Hotel and restaurants: section H,Retail,"No, does not match",Small >=5 and <=19,Small >=5 and <=19,Yes,2,HQ with production and/or sales in this location,No,No,No,9999,9999,24,9,2013,12,38,Sole proprietorship,,100,100,0,0,0,No,,2009,20,Yes,2009,DK,No,No,Yes,60.0,Yes,10,12,2012,25,12,2012,Yes,30.0,Less than one hour,35.0,,Yes,15.0,Yes,40.0,No,,,,Yes,Yes,Yes,Major obstacle,Major obstacle,Retail sale of food and in specialized stores,5220,100,5000000.0,Five million,DK,70,DK,DK,,,,2010.0,NA,NA,,,,,,2.0,Major obstacle,Major obstacle,,,Decrease,Decrease,,Yes,Moderate obstacle,Yes,Yes,Yes,No,No,No,No,No,No,,,DK,DK,DK,No,,,50.0,3.0,,25.0,-9.0,-9.0,Major obstacle,Yes,,300000.0,No,,,Moderate obstacle,DK,DK,DK,DK,DK,DK,DK,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,DK,DK,,,,,,No,NA,NA,NA,No,DK,Moderate obstacle,Yes,Reduce the risks in financial transactions,No,,No,,Yes,DK,No,,,,,,,,No,Yes,Yes,Yes,Strongly agree,No time was spent,Yes,3.0,No,No,,,100000.0,No,,,No,,,No obstacle,Minor obstacle,Minor obstacle,Very Severe Obstacle,Moderate obstacle,Moderate obstacle,DK,20,,,,,,,-9.0,DK,,,,,DK,No,,,Major obstacle,Moderate obstacle,Access to finance,Business licensing and permits,DK,,,1500000.0,,,DK,,,,,,3,Male,,,,,24,9,2013,13,27,Truthful,Are taken directly from establishment records,One visit in face-to-face interview with one person,,,fresh,,24.944103256562656,29.923379286105796,90.22070559678856,73.0
537955,9239.0,379.0,2.0,(A) with cards,Retail,Tanzania,English,Dar es Salaam,Dar es Salaam,No,Yes,City with population over 1 million,Hotel and restaurants: section H,Retail,"No, does not match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,108891,1024,9,5,2013,17,32,Sole proprietorship,,100,0,0,0,100,Yes,100.0,2008,2,Yes,2008,15,Yes,No,No,,,12,1,2011,12,1,2012,Yes,DK,,40.0,,Yes,DK,No,,,,,,No,No,Yes,Moderate obstacle,Very Severe Obstacle,Bar and food retail sale,5220,90,63000000.0,Sixty three million,DK,100,0,0,,,,,NA,NA,,,,,,DK,No obstacle,Minor obstacle,,,Remain the same,Increase,,Yes,Minor obstacle,Yes,Yes,No,No,No,Yes,Yes,No,Yes,,,100,0,0,No,,,900.0,3.0,,100.0,0.0,0.0,Very Severe Obstacle,Yes,,1800000.0,Yes,,DK,Minor obstacle,0,0,100,0,0,0,0,Yes,3000000.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Other,,,,,Yes,NA,NA,No,No,No,No obstacle,No,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,Yes,Tend to disagree,No time was spent,Yes,2.0,No,No,,DK,,No,,,No,,,Moderate obstacle,Moderate obstacle,Minor obstacle,No obstacle,Minor obstacle,No obstacle,10,0,,,,,,,-9.0,10,9.0,DK,,,0,DK,,,Minor obstacle,Moderate obstacle,Tax administration,Access to finance,DK,,,DK,,,DK,,,,,,15,Female,,,,,9,5,2013,19,9,Somewhat truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,12.480993730570596,12.779577797262135,35.243168018816846,52.0
