idstd,id,a4a,a6a,a2,a1c,a0,a3a,a6c,a7,panel,a1a,a14d,a14m,a14y,a14h,a14min,a20y,a20m,a20d,a1,a12,a7a,a7b,a11,a7c,a9,b1,b1x,b3a,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6b,b7,b7a,b8,b8x,c3,c4,c5,c31,c6,c7,c8a,c8b,c9a,c9b,c10,c11,c43,c44,c12,c13,c14,c33,c45,c152,c162,c172,c22b,c36,c37,c39,c42,d1a1a,d1a3,d2,d2x,n3,n3x,f1,d3a,d3b,d3c,d31x,d42,d43a,d43b,d4a,d4b,d342,d352,d8,d12a,d12b,d13,d38x,d44,d45a,d45b,d14a,d14b,d412,o1,o2,o3a2,o3b2,j31,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,e1,e2b,e312,e32,e33,e6,e11,h1,h2,h32x,h5,h62x,h8,h9,d1a6a,d1a6b,d1a6c,d1a6cx,g5a,g5b,g5bx,g2,g3,g4,g34,ge3,ge3a,ge7,ge8d,k3a,k3i,k3j,k3bc,k3e,k3f,k3dgh,k4,n5a,n5b,k5a,k5a1,k5i,k5i1,k5j,k5j1,k5bc,k5bc1,k5e,k5e1,k5f,k5f1,k5dgh,k5dgh1,k6,k82b,k82a,k9,k10,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15d,k162a,k162b,k17,k20a1,k32,k21,k33,k342,k342x,k35,k36,k38,k392,k392x,k40,j2,j3,j4,j5,j32,j33,j35,j36,j37,j38,j39,j40,j6a,j41,j42,j43,j7a,j7b,j10,j11,j12,j13,j14,j15,k30,g30a,j30c,j30f,h30,i30,d30b,c30a,l30b,l30a,j30e,e30,j30b,j30a,d30a,k30_finance_pos,g30_land_pos,j30_permit_pos,j30_corruption_pos,j30_courts_pos,j30_crime_pos,d30_trade_pos,c30_electricity_pos,l30_workforce_pos,l30_labor_pos,j30_instability_pos,e30_informal_pos,j30_taxadmin_pos,j30_taxrate_pos,d30_transport_pos,m1a,m1a_finance_pos,m1a_land_pos,m1a_permit_pos,m1a_corruption_pos,m1a_courts_pos,m1a_crime_pos,m1a_trade_pos,m1a_electricity_pos,m1a_workforce_pos,m1a_labor_pos,m1a_instability_pos,m1a_informal_pos,m1a_taxadmin_pos,m1a_taxrate_pos,m1a_transport_pos,l1,l2,l9b,l9b1,l3a,l3b,l5a,l5b,l5,l4a1,l4a2,l4b,l10,l11a1,l11a,l11b1,l11b,l12a1,l12a,l34,l35,l36,l1a,l6,l6a,l8,l37,l38a,l38b,l40,l41,l30d,l30c,c32,c32b,c34,c34b,c34bx,c34c,n2a,n2a2,n2e,n2i,n7a,n11,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,a13,a1d,a3b,a3c,a3,d1a2_v4,stratificationregioncode,stratificationsizecode,stratificationsectorcode,stratificationpanelcode,wstrict,wmedian,wweak,strata
1596196,151568,6,3,6,1,3,6,93,2,0,1,24,6,2025,18,2,2024,7,7,17,32,,,,,,3,,2,100,0,0,0,2,,2021,45,2021,6,2,2,,2,,,,1,6.0,5.0,0.0,3.0,,1,3.0,2,,1,-5.0,2.0,-9.0,-7,1,30.0,24.0,1,1,10.0,1,2,51,60,60789096.0,sixty million seven hundred eighty-nine thousand ninety-six,34238566.0,Thirty-four million two hundred thirty eight thousand five hundred sixty six,,100,0,0,,,,,,,,,,100,0,,,,,,,,,1,1.0,2,3,3,2.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,,1.0,3.0,1,2.0,1.0,1,1,2,2,1,1.0,VIP online and very suitable meeting hall supported by technology,2,,2,,42.0,935.0,3.0,,,,,1,3.0,2.0,3,2,,2,1,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,2,2,2,1.0,,,1,90,3.0,,0.0,-5.0,100,3.0,,-5.0,10,1,2.0,2.0,1.0,3.0,48,1,1,1,-5.0,,1,3.0,1,180.0,0.0,,2,,,1,3.0,2.0,1,1,0,1,0,1,0,3,3,1,2,0,0,0,0,9,5,2,12,10,4,6,3,15,11,13,1,14,8,7,9,9,5,2,12,10,4,6,3,15,11,13,1,14,8,7,93,55,95.0,,,,,,62.0,15,43,35,1,,,,,,90.0,1,2.0,4.0,0,0,,,1,0.0,10.0,1,1.0,1,1,-9,250000.0,-9,,,140000,7834661,1758388.0,,,,35,24,6,2025,21,23,1,2,2,3.0,0.0,1,1,2,2,4,5510,6,3,6,0,1.0,1.0,1.9038662,202
1596197,151683,3,3,5,1,1,5,15,1,0,1,16,7,2025,10,2,2024,7,7,17,6,5.0,1.0,1.0,1.0,,4,,1,100,0,0,0,1,10.0,2024,15,2024,3,1,2,,1,8.0,2.0,150000.0,1,7.0,2.0,1.0,6.0,,1,10.0,2,,2,,,,-6,1,9.0,3.0,1,1,12.0,1,2,1,60,14900000.0,Fourteen million nine hundred thousand,-7.0,,25.0,100,0,0,,,,,,,,,,90,10,2.0,,,,,,,,1,1.0,3,4,3,,,,,,,,,,,,1,3.0,3.0,1,-7,2,2,1,2.0,"The establishment introduced a livestock feed compacting machine, which was previously uncommon in the area and had limited availability in the market.",2,,2,,,,,,,,,2,,,4,2,,2,1,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,4.0,,,2,15,3.0,,0.0,-5.0,20,3.0,,-5.0,3,2,,,,,36,3,3,-6,,,2,,2,,0.0,,2,,,1,5.0,2.0,3,4,3,2,1,1,2,3,2,1,0,1,2,2,1,12,2,6,9,14,4,15,1,13,11,5,10,7,3,8,2,12,2,6,9,14,4,15,1,13,11,5,10,7,3,8,15,-7,75.0,,13.0,2.0,4.0,1.0,,3,6,4,2,,,,,,,2,,,0,24,8.0,2.0,2,,,2,,1,2,-9,31500.0,-9,,,420,2784000,306240.0,4700000.0,,49000000.0,20,16,7,2025,11,19,2,2,2,1.0,30.0,2,1,2,2,3,2821,5,3,3,0,1.8454909,1.9434583,5.474389,167
1596198,151945,5,3,2,1,2,2,9,1,0,1,13,9,2025,11,49,2025,7,7,17,36,3.0,2.0,,,1.0,3,,1,100,0,0,0,1,100.0,2012,5,2012,13,2,2,,2,,,,1,6.0,1.0,45.0,0.0,,1,30.0,2,,2,,,,2,1,4.0,24.0,2,2,,2,-7,2,65,33650000.0,Thirty three million six hundred fifty thousand,31000000.0,Thirty one million,,100,0,0,,,,,,,,,,70,30,2.0,,,,,,,,2,,4,4,4,,,,,,,,,,,,1,-4.0,3.0,2,2,2,2,2,,,2,,2,,,,,,150.0,3.0,,2,,,4,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,2,2,2,3.0,,,1,80,3.0,,0.0,0.0,85,3.0,,-5.0,5,1,8.0,1.0,1.0,15.0,85,1,1,-6,,,2,,2,,-9.0,,2,,,1,90.0,1.0,4,3,4,4,1,4,2,3,1,1,4,0,4,4,2,15,14,5,7,2,6,11,9,13,12,3,4,1,10,8,4,15,14,5,7,2,6,11,9,13,12,3,4,1,10,8,9,7,44.0,,,,,,3.0,5,2,2,2,,,,,,,2,,,0,0,,,2,,,2,,1,1,-9,2000.0,-9,,,1300,1200000,90000.0,,25000000.0,,45,13,9,2025,12,48,1,2,1,,,2,1,2,2,2,4721,2,3,5,0,9.692943,11.788277,33.421127,74
1596199,152112,7,1,5,1,3,5,5,2,0,1,5,9,2025,14,21,2025,7,7,17,4,,,,,,3,,1,100,0,0,0,2,,2024,2,2024,8,2,2,,2,,,,1,18.0,4.0,0.0,10.0,,1,30.0,2,,2,,,,-6,2,,,2,1,7.0,1,4,61,60,1620000.0,one million six hundred twenty thousand,-7.0,,,100,0,0,,,,,,,,,,50,50,2.0,,,,,,,,2,,4,3,2,,,,,,,,,,,,1,6.0,2.0,1,1,2,1,2,,,2,,2,,,,,,,,,2,,,4,2,,2,2,50,0,0,50,0,0,0,1,63500.0,10000.0,25.0,,0.0,,0.0,,75.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,1,2,2,4.0,,,2,50,3.0,,0.0,0.0,75,3.0,,-5.0,0,1,1.0,2.0,2.0,,10,3,1,-6,,,2,,2,,0.0,,2,,,2,,,4,1,0,0,0,0,0,2,0,0,0,1,0,2,1,5,14,6,2,4,7,11,13,9,12,3,15,8,1,10,1,5,14,6,2,4,7,11,13,9,12,3,15,8,1,10,3,-7,,3.0,,,,,0.0,3,0,0,2,,,,,,,2,,,2,0,,,2,,,2,,0,0,-9,-9.0,-9,,,-9,319680,31680.0,,,,20,5,9,2025,15,21,1,2,1,,,2,1,2,2,4,9511,5,1,7,0,124.81246,164.75078,362.54248,152
1596200,152513,4,3,5,1,3,5,17,2,0,1,18,7,2025,10,38,2024,7,7,17,6,,,,,,2,,1,100,0,0,0,1,50.0,2017,5,2017,15,2,2,,2,,,,1,8.0,1.0,1.0,6.0,,1,4.0,2,,2,,,,-6,2,,,2,1,3.0,2,4,62,60,3420000.0,Three million four hundred twenty thousand,1900000.0,One million nine hundred thousand,,100,0,0,,,,,,,,,,75,25,2.0,,,,,,,,2,,3,4,2,,,,,,,,,,,,1,6.0,3.0,2,1,1,2,1,1.0,"The establishment has introduced new and diverse design models in its product offerings. Traditionally, offering products under varied design models was uncommon in this area. However, the establishment began to create and offer a wide range of",2,,1,150000.0,,,,,,,,1,-6.0,1.0,4,2,,2,1,100,0,0,0,0,0,0,1,300000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,6.0,,,1,80,3.0,,0.0,-5.0,95,3.0,,-5.0,2,1,4.0,2.0,2.0,,50,2,1,2,,2.0,2,,1,30.0,0.0,,2,,,1,2.0,2.0,4,4,1,2,0,1,1,2,2,1,2,0,2,2,1,8,5,15,9,13,14,12,11,2,3,4,10,7,1,6,1,8,5,15,9,13,14,12,11,2,3,4,10,7,1,6,17,14,85.0,,,,,,8.0,6,4,7,2,,,,,,,1,4.0,4.0,0,4,1.0,2.0,2,,,2,,0,2,-9,3800.0,-9,,,170,1804600,198506.0,,,,25,18,7,2025,11,46,1,2,1,,,2,1,2,2,3,7110,5,3,4,0,2.9768732,3.2247012,9.417701,169
1596201,152578,4,1,6,1,3,6,14,2,0,4,7,8,2025,10,2,2025,7,7,17,19,,,,,,3,,2,100,0,0,0,2,,-9,-9,-9,4,2,2,,2,,,,1,15.0,10.0,40.0,,35000.0,2,,2,,2,,,,2,1,20.0,12.0,2,1,3.0,1,4,4,100,8500000.0,Eight Million Five Hundred Thousand,4500000.0,Four Million Five Hundred Thousand,,100,0,0,,,,,,,,,,70,30,2.0,,,,,,,,2,,4,3,2,,,,,,,,,,,,1,14.0,2.0,1,-7,2,2,2,,,2,,2,,,,,,,,,1,5.0,1.0,3,2,,2,2,55,0,0,0,0,10,35,1,460000.0,0.0,90.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,,1,2,2,,,,,,,,,,,1,2,2,2.0,,,2,90,3.0,,0.0,0.0,95,4.0,Mobile money,-5.0,1,1,4.0,-8.0,2.0,,40,3,1,-9,,,1,2.0,1,45.0,12.0,,2,,,1,3.0,2.0,2,3,1,1,0,0,2,2,1,0,2,1,1,2,1,14,5,3,6,1,11,15,13,12,4,9,7,8,2,10,11,14,5,3,6,1,11,15,13,12,4,9,7,8,2,10,14,10,,8.0,,,,,1.0,8,3,3,2,,,,,,,1,2.0,10.0,6,0,,,1,1.0,,2,,0,0,100,6500.0,2,4.0,water truck,16000,355000,60000.0,,,,20,19,8,2025,16,3,1,1,1,,,1,1,2,2,3,4100,6,1,4,0,66.98712,82.90265,219.44936,179
1596202,152818,2,1,2,1,1,2,7,2,0,1,21,5,2025,13,13,2024,7,7,17,14,,,,,,2,,1,100,0,0,0,2,,2017,2,2017,8,2,2,,2,,,,1,14.0,2.0,0.0,0.0,,2,,2,,2,,,,-6,2,,,2,1,15.0,2,4,1,100,9700000.0,Nine million seven hundred thousand,11000000.0,Eleven Million,75.0,100,0,0,,,,,,,,,,86,14,2.0,,,,,,,,1,1.0,2,3,3,,,,,,,,,,,,1,-4.0,3.0,2,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,65,5,0,0,0,30,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,1,2,2,4.0,,,1,55,3.0,,0.0,0.0,45,3.0,,-5.0,0,1,4.0,1.0,2.0,,160,2,1,2,,2.0,2,,2,,6.0,,2,,,1,11.0,1.0,1,1,0,0,0,1,0,2,0,0,3,0,1,1,4,14,15,8,3,10,12,11,9,13,4,6,5,7,1,2,1,14,15,8,3,10,12,11,9,13,4,6,5,7,1,2,8,8,,5.0,7.0,1.0,2.0,1.0,,2,5,0,2,,,,,,,2,,,0,2,0.0,1.0,2,,,2,,0,1,300,9653.0,-9,,,1300,868299,70539.0,4489368.0,,2500000.0,6,21,5,2025,13,59,1,4,1,,,2,1,2,2,3,1410,2,1,2,0,12.231431,13.726905,27.937643,43
1596203,153263,3,2,1,1,3,1,80,2,0,1,5,9,2025,13,55,2025,7,7,17,27,,,,,,2,,1,100,0,0,0,2,,2016,40,2016,8,2,2,,2,,,,2,,,,,,1,1.0,2,,2,,,,1,2,,,1,2,,1,4,4,80,130000000.0,One hundred thirty million,115000000.0,One hundred Fifteen million,,100,0,0,,,,,,,,,,80,20,2.0,,,,,,,,2,,3,4,3,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,3.0,,,1,20,3.0,,0.0,-5.0,10,3.0,,-5.0,0,2,,,,,48,1,1,-6,,,2,,2,,0.0,,2,,,1,1.0,2.0,2,0,2,1,0,1,1,2,2,2,2,0,3,2,1,10,7,14,15,6,3,9,12,11,13,2,8,4,5,1,13,10,7,14,15,6,3,9,12,11,13,2,8,4,5,1,80,50,70.0,,,,,,20.0,50,20,10,2,,,,,,,2,,,50,0,,,2,,,2,,1,2,-9,12000.0,-9,,,3200,4680000,514800.0,,,,30,5,9,2025,15,32,1,1,1,,,4,1,1,1,2,4100,1,2,3,0,16.583467,19.31945,50.51295,17
1596204,153378,4,3,3,1,3,3,50,2,0,1,18,8,2025,14,2,2025,7,7,17,40,,,,,,2,,1,100,0,0,0,2,,2018,6,2018,10,2,2,,2,,,,1,6.0,3.0,15.0,0.0,,2,,2,,2,,,,2,1,10.0,8.0,1,1,3.0,1,4,4,75,200000000.0,Two hundred million,180000000.0,One hundred eighty million,,100,0,0,,,,,,,,,,75,25,2.0,,,,,,,,2,,3,3,3,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,,1.0,-7.0,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,70,0,0,30,0,0,0,2,,,,,,,,,,,,,,,,,1,1,1,1.0,2025.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,-9.0,2,1,1,,1.0,45.0,1,50,3.0,,3.0,0.0,50,3.0,,3.0,0,1,1.0,2.0,1.0,-5.0,90,2,2,-6,,,1,3.0,1,60.0,1.0,,2,,,2,,,3,0,0,1,0,3,0,2,2,0,4,0,0,0,2,12,11,2,8,1,13,4,10,14,15,5,9,6,3,7,11,12,11,2,8,1,13,4,10,14,15,5,9,6,3,7,50,40,75.0,,,,,,15.0,35,10,5,2,,,,,,,2,,,0,25,5.0,6.0,2,,,1,1.0,0,2,-9,5000.0,-9,,,3500,15000000,4000000.0,,,,30,18,8,2025,15,9,2,2,1,,,3,1,2,2,4,4100,3,3,4,0,2.9886858,4.1194367,14.829169,103
1596205,153779,2,2,4,1,1,4,55,2,0,3,22,5,2025,10,50,2024,7,7,17,39,,,,,,3,,1,100,0,0,0,2,,2017,20,2017,5,2,2,,2,,,,1,5.0,2.0,0.0,20.0,,2,,2,,2,,,,-7,2,,,1,2,,2,2,1,80,50000000.0,Fifty Million,-7.0,,50.0,100,0,0,,,,,,,,,,5,95,1.0,China,1.0,4.0,10.0,5.0,12.0,30.0,2,,3,4,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,2.0,2.0,2,1.0,1.0,1,2,1,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,2,30,3.0,,0.0,0.0,10,3.0,,-5.0,0,1,2.0,2.0,2.0,,30,2,2,2,,3.0,2,,2,,,0.0,2,,,2,,,0,2,0,-9,1,4,2,4,3,2,4,0,2,2,4,6,5,7,15,2,11,14,10,9,4,12,13,1,8,3,11,6,5,7,15,2,11,14,10,9,4,12,13,1,8,3,55,-7,70.0,,40.0,15.0,40.0,10.0,,40,0,0,2,,,,,,,2,,,0,0,,,2,,,2,,2,3,-9,12000.0,-9,,,1000,1220000,30000.0,8000000.0,,70000000.0,15,22,5,2025,11,41,1,1,1,,,3,1,2,2,2,1410,4,2,2,0,1.0,1.0,1.633158,125
1596206,153787,2,3,1,1,3,1,90,1,0,1,1,9,2025,9,14,2025,7,7,17,38,2.0,2.0,,,1.0,2,,1,100,0,0,0,1,25.0,2010,50,2010,20,2,2,,2,,,,1,5.0,12.0,1.0,5.0,,1,10.0,2,,2,,,,2,2,,,1,1,21.0,1,1,3,80,85000000.0,Eighty-Five Million,70000000.0,Seventy Million,,100,0,0,,,,,,,,,,30,70,1.0,Italy,1.0,30.0,5.0,30.0,10.0,25.0,2,,3,3,2,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2,-4.0,3.0,3,2,2,2,2,,,2,,2,,,,,,,,,2,,,4,2,,1,1,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,4.0,,,1,50,3.0,,0.0,-5.0,75,3.0,,-5.0,0,1,5.0,2.0,2.0,,144,2,2,2,,-7.0,2,,2,,0.0,,1,2.0,2.0,1,2.0,2.0,4,3,2,0,0,1,3,3,1,1,3,2,3,3,1,2,13,11,4,8,10,3,5,15,12,1,7,14,6,9,1,2,13,11,4,8,10,3,5,15,12,1,7,14,6,9,90,75,50.0,,,,,,45.0,25,45,20,2,,,,,,,2,,,0,0,,,2,,,1,1.0,2,2,-9,42000.0,-9,,,2500,13000000,1430000.0,,,,30,1,9,2025,11,2,1,1,1,,,4,1,1,1,2,4649,1,3,2,0,1.3387614,1.403404,2.8721476,29
1596207,153891,6,1,6,1,3,6,35,2,0,1,21,7,2025,10,23,2024,7,7,17,10,,,,,,3,,1,100,0,0,0,2,,2015,20,2015,10,2,2,,2,,,,1,8.0,2.0,0.0,5.0,,1,100.0,2,,2,,,,2,1,10.0,6.0,2,1,60.0,1,-7,51,90,15000000.0,Fifteen million,11000000.0,Eleven million,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,2,2,3,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,,1.0,1.0,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,19.0,200.0,3.0,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,3.0,,,1,90,3.0,,0.0,0.0,90,3.0,,-5.0,0,1,2.0,2.0,1.0,8.0,50,1,1,-6,,,2,,2,,0.0,,2,,,2,,,2,2,2,3,0,2,1,2,2,0,3,0,2,3,3,9,10,1,12,3,15,7,11,2,8,13,5,14,6,4,4,9,10,1,12,3,15,7,11,2,8,13,5,14,6,4,35,30,50.0,,,,,,20.0,10,15,10,2,,,,,,,2,,,0,0,,,2,,,1,1.0,0,0,-9,20000.0,-9,,,15000,1800000,215000.0,,,,55,21,7,2025,11,19,1,1,1,,,1,1,2,2,3,5510,6,1,6,0,58.168167,65.220184,123.338844,181
1596208,153909,2,2,3,1,1,3,15,2,0,1,26,7,2025,14,54,2025,7,7,17,2,,,,,,2,,1,100,0,0,0,2,,2018,30,2018,4,2,2,,2,,,,2,,,,,,1,2.0,2,,2,,,,-6,2,,,2,2,,-7,4,1,50,2000000.0,Two million,4000000.0,four million,60.0,100,0,0,,,,,,,,,,70,30,2.0,,,,,,,,2,,3,3,2,,,,,,,,,,,,1,0.0,2.0,2,1,2,2,2,,,1,Piece work: the establishment pays the employer by Piece not monthly salary,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,1,2,2.0,2017.0,500000.0,1.0,1.0,2.0,2.0,2.0,2.0,4000000.0,2,2,2,1.0,,,2,80,4.0,Mobile money,0.0,0.0,100,4.0,Mobile money,-5.0,0,2,,,,,35,3,3,2,,-7.0,1,3.0,1,7.0,-8.0,,2,,,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,5,11,13,12,8,14,1,2,15,9,6,3,4,10,7,11,5,11,13,12,8,14,1,2,15,9,6,3,4,10,7,15,40,100.0,,13.0,2.0,10.0,0.0,,13,0,0,2,,,,,,,1,19.0,0.0,0,0,,,2,,,2,,0,0,-9,500.0,0,,,0,700000,0.0,500000.0,,1050000.0,10,27,7,2025,11,8,2,2,3,1.0,20.0,3,1,2,2,3,1410,3,2,2,0,1.0,1.0,2.514749,90
1596209,153977,7,1,7,1,3,7,6,2,0,1,8,8,2025,16,2,2025,7,7,17,12,,,,,,3,,1,100,0,0,0,2,,2016,2,2016,12,2,2,,1,15.0,2.0,8000.0,1,7.0,6.0,0.0,0.0,,1,20.0,2,,2,,,,2,1,26.0,24.0,1,2,,-7,-9,4,100,80000000.0,Eighty million,30000000.0,Thirty million,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,3,4,3,,,,,,,,,,,,1,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,1,30.0,2.0,4,2,,2,2,50,0,0,40,0,0,10,1,1000000.0,14700000.0,70.0,,0.0,,0.0,,30.0,,0.0,,0.0,,0.0,,1,2,1,1.0,2023.0,11000000.0,1.0,2.0,1.0,2.0,1.0,2.0,22000000.0,2,1,2,,-6.0,,1,40,4.0,Mobile money,0.0,0.0,30,4.0,Mobile money,-5.0,10,1,2.0,2.0,1.0,10.0,72,3,3,2,,2.0,1,2.0,1,20.0,0.0,,2,,,1,1.0,2.0,2,2,1,2,1,1,1,2,0,1,4,1,2,2,3,5,13,10,15,9,14,11,3,2,1,12,4,7,8,6,11,5,13,10,15,9,14,11,3,2,1,12,4,7,8,6,6,7,100.0,,,,,,1.0,3,2,1,2,,,,,,,2,,,30,150,20.0,1.0,2,,,2,,1,1,400,2800.0,60,1.0,,40000,10000000,800000.0,,,,35,8,8,2025,17,14,2,2,1,,,4,1,2,2,3,4100,7,1,7,0,17.310047,22.634726,44.347366,210
1596210,154032,2,3,1,1,1,1,140,2,0,1,2,9,2025,16,47,2025,7,7,17,38,,,,,,3,,1,100,0,0,0,2,,2009,50,2009,20,2,1,ISO 9001: 14001,2,,,,1,6.0,8.0,1.0,3.0,,1,10.0,2,,2,,,,2,2,,,2,2,,1,1,1,70,200000000.0,Two Hundred Million,180000000.0,One Hundred Eighty Million,75.0,100,0,0,,,,,,,,,,10,90,1.0,China,1.0,7.0,12.0,14.0,10.0,15.0,2,,3,3,4,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,,-7.0,-7.0,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,4,1,2000000.0,1,1,100,0,0,0,0,0,0,1,5000000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,7.0,,,1,25,3.0,,0.0,-5.0,50,3.0,,-5.0,0,1,5.0,2.0,2.0,,96,2,1,2,,1.0,1,3.0,1,30.0,0.0,,1,4.0,2.0,1,3.0,2.0,3,3,2,0,0,0,3,3,1,3,4,0,3,4,2,11,14,5,12,7,10,2,3,8,13,6,1,15,9,4,11,11,14,5,12,7,10,2,3,8,13,6,1,15,9,4,140,170,50.0,,105.0,35.0,60.0,13.0,,30,48,27,2,,,,,,,2,,,0,0,,,2,,,1,1.0,2,2,-9,24000.0,-9,,,850,19500000,2145000.0,35000000.0,,250000000.0,25,2,9,2025,17,26,1,1,2,1.0,20.0,4,1,1,1,2,1410,1,3,2,0,1.3387614,1.403404,2.8721476,29
1596211,154076,2,2,2,1,3,2,91,2,0,1,29,5,2025,11,12,2024,7,7,17,33,,,,,,3,,1,100,0,0,0,2,,2008,50,2008,17,2,2,,2,,,,2,,,,,,1,100.0,2,,2,,,,1,2,,,1,2,,2,4,4,100,496564091.0,Four Hundred Ninety-Six Million Five Hundred Sixty-Four Thousand Ninety-One,252000000.0,Two Hundred Fifty-Two Million,,100,0,0,,,,,,,,,,90,10,2.0,,,,,,,,2,,3,4,4,3.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,-7.0,2,30.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,1,86000000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,1,90,3.0,,1.0,0.0,90,3.0,,-5.0,15,1,10.0,2.0,1.0,8.0,34,1,1,1,2.0,,1,3.0,2,,0.0,,2,,,1,8.0,2.0,2,0,3,1,0,1,0,3,1,1,4,1,2,2,1,7,1,9,2,4,3,12,13,5,11,14,6,10,15,8,11,7,1,9,2,4,3,12,13,5,11,14,6,10,15,8,90,25,95.0,,,,,,40.0,10,30,50,1,,,,,40.0,,1,10.0,12.0,20,20,5.0,2.0,2,,,1,1.0,1,1,-9,-9.0,0,,,0,55351051,8302657.0,,,,30,30,5,2025,18,30,1,1,1,,,2,1,2,2,3,4210,2,2,2,0,2.5043685,2.7209032,6.112969,56
1596212,154098,3,1,1,1,1,1,42,2,0,1,20,5,2025,16,10,2024,7,7,17,38,,,,,,3,,1,100,0,0,0,2,,2020,10,2023,5,2,1,ISO 90001:2015,2,,,,1,9.0,8.0,30.0,5.0,,1,20.0,2,,2,,,,2,2,,,1,2,,1,1,1,95,18000000.0,Eighteen million,3600000.0,Three million six hundred thousand,75.0,100,0,0,,,,,,,,,,60,40,1.0,China,1.0,5.0,10.0,30.0,6.0,15.0,2,,4,3,4,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,-7.0,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,1,1,80,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,1,2,2,1.0,,,1,75,3.0,,0.0,-5.0,80,3.0,,-5.0,7,1,4.0,2.0,2.0,,144,3,3,2,,-7.0,1,2.0,1,21.0,0.0,,1,48.0,2.0,1,24.0,2.0,3,4,2,3,0,0,2,2,2,0,2,1,2,2,2,8,6,11,15,9,5,2,4,13,3,12,14,7,10,1,1,8,6,11,15,9,5,2,4,13,3,12,14,7,10,1,42,12,19.0,,33.0,9.0,27.0,6.0,,21,10,2,2,,,,,,,1,0.0,0.0,4,0,,,2,,,1,1.0,0,0,-9,14500.0,-9,,,950,2300000,414000.0,6300000.0,,40000000.0,20,20,5,2025,17,22,1,1,1,,,4,1,1,1,2,1709,1,1,3,0,144.49092,173.87633,411.83807,3
