idstd,id,a4a,a6a,a2,a1c,competition_select,tax_select,vat_applicable,a4b_v4,a0,a3a,a6c,a7,panel,a1a,a14d,a14m,a14y,a14h,a14min,a20y,a20m,a20d,a1,a12,a7a,a7b,a11,a7c,a9,b1,b1x,b3a,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6b,b7,b7a,b8,b8x,c3,c4,c5,c31,c32,c6,c7,c8a,c8b,c9a,c9b,c10,c11,c12,c13,c14,c33,c34,c34b,c34bx,c152,c162,c172,c35a,c35b,c22b,c36,c37,c38,c39,c40a,c40b,c41a,c41b,c42,c30a,d1a1a,d1a6a,d1a6b,d1a6c,d1a6cx,d1a3,d2,d2x,d2a1,d2a1x,n3,n3x,d3a,d3b,d3c,d31x,d32,d4a,d4b,d33a,d33b,d34,d35,d36a,d36b,d37,d8,d12a,d12b,d13,d38x,d39,d14a,d14b,d40a,d40b,d41,d30a,d30b,o1,o2,o3a,o3b,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,e1,e2b,e31a,e31b,e6,e11,e32,e33,e34,e35,e30,h1,h2,h3x,h4x,h5,h6x,h7x,h8,h9,f1,g2,g3,g4,g31,g32,g33,g5a,g5b,g5bx,g30a,ge3,ge3a,ge7,ge8d,k3a,k3bc,k3e,k3f,k3hd,k4,n5a,n5b,k5a,k5a1,k5i,k5i1,k5bc,k5bc1,k5e,k5e1,k5f,k5f1,k5hdj,k5hdj1,k4b,n5c,n5d,k6,k7,k82,k9,k10,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15b,k15c,k15d,k162,k17,k20a1,k31,k32,k21,k33,k34,k35,k36,k37,k38,k39,k40,k30,j31,j2,j3,j4,j5,j32,j33,j34,j35a,j35b,j36,j37,j38,j39,j40,j6a,j41,j42,j43,j7a,j7b,j10,j11,j12,j13,j14,j15,j30a,j30b,j30c,j30e,j30f,h30,i30,j30_taxrate_pos,j30_taxadmin_pos,j30_permit_pos,j30_instability_pos,j30_corruption_pos,j30_courts_pos,j30_crime_pos,l1,l2,l3a,l3b,l4a1,l4a2,l4b,l5a,l5b,l5,l9b,l9b1,l10,l11a,l11a1,l11b,l11b1,l12a,l12a1,l31,l32,l33,l34,l35,l36,l1a,l6,l6a,l8,l37,l38,l39,l40,l41,l30a,l30b,m1a,m1a_finance_pos,m1a_land_pos,m1a_permit_pos,m1a_corruption_pos,m1a_courts_pos,m1a_crime_pos,m1a_trade_pos,m1a_electricity_pos,m1a_workforce_pos,m1a_labor_pos,m1a_instability_pos,m1a_informal_pos,m1a_taxadmin_pos,m1a_taxrate_pos,m1a_transport_pos,n2a,n2a2,n2b,n2k,n2l,n2e,n2i,n2a1,n2e1,n7a,n11,n12,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,a13,a3b,a3c,a3,d1a2_v4,stratificationregioncode,stratificationsizecode,stratificationsectorcode,stratificationpanelcode,wstrict,wmedian,wweak,strata,b1_RWA
1188871,5796,3,2,2,1,1,1,1,45,3,2,13,2,1,1,15,8,2023,11,3,2022,12,31,33,Int1RWA,,,,,,3,,1,100,0,0,0,2,,2014,8,2014,10,2,2,,2,,,,10,2,,,,,,2,,2,,,,150,1.0,,1,1.0,1.0,10.0,,2,2,,,2,,,,,4,0,6,,,,,100,4000000.0,four million,,,6000000.0,six million,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,0,0,1,1.0,4,4,,,,,,,,,,,,1,6,2.0,,2,1,1,2,2,,0,2,,,,2,,,2,,,2,,,2,,,,,,3,2,,2,2,100,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,,,1,4,7.0,,,,2,10,1.0,0.0,0.0,0.0,50,1.0,0.0,1,4,0,1,3.0,2.0,1.0,1.0,2,40.0,,1,1,2,,3.0,2,,2,,0.0,,2,,,2,,,1,0,0,2,0,0,1,2,1,6,3,4,7,5,13,10,,,5,3,5,,,0.0,0.0,,2,,,,,,,20,14.0,1.0,2,,,0,0,,,2,,,1,2.0,0,1,1,9,11,14,3,4,12,13,1,2,15,7,10,5,8,6,3000000.0,0.0,500000,3000000,150000,,,,,,20,5,15,8,2023,13,32,1,1,1,,,1,2,2,3,4520,2,2,3,1,4.7478294,5.2215195,6.596662,29,3
1188872,5798,2,1,3,1,0,1,1,47,2,3,3,2,1,1,11,8,2023,9,37,2022,12,31,33,Int15RWA,,,,,,3,,1,100,0,0,0,2,,2014,3,2018,9,2,2,,2,,,,9,1,2.0,0.0,30.0,0.0,,2,,2,,,,30,2.0,,2,,,,,2,2,,,-7,,,,,-9,0,2,,,,,85,2500000.0,two million five hundred thousand,,,1500000.0,one million five hundred thousand,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,1,-7,2,,-7,-7,,,,,,,,,,,,1,-4,,90.0,2,2,1,2,2,,-7,1,2.0,He increased quantity of domestic food in order to attract customers.,Before he hadn't enough domestic food for clients,1,He introduced new system of delivering products to the nearest customers.,Before he hadn't that new system of delivering.,2,,,2,,,-7,,,40.0,3.0,,-7,2,,2,2,80,0,0,20,0,2,,,,,,,,,,,,,,,,,,1,2,4,,,,,,,,,,,,,2,4,6.0,,,,2,15,5.0,0.0,-9.0,-9.0,0,,,2,-7,0,2,,,,,2,48.0,,2,2,2,,-9.0,2,,2,,0.0,,2,,,2,,,1,1,-7,0,-7,-7,1,3,7,5,6,2,1,4,5,3,,,5,0,1,,,1.0,,0.0,2,,,,,,,0,,,2,,,0,0,,,2,,,2,,1,0,14,3,1,5,6,14,10,4,11,7,9,12,13,2,15,8,-9.0,,24000,36000,0,,1600000.0,,,,-9,-9,11,8,2023,11,30,2,4,1,,,2,2,2,3,4711,3,1,2,1,1.5502089,1.835481,2.3773098,37,3
1188873,5799,3,1,1,1,1,1,1,56,3,1,16,2,1,1,30,6,2023,15,14,2022,12,31,33,Int20RWA,,,,,,3,,1,0,100,0,0,1,100.0,2016,12,2017,8,1,1,ISO 14001,1,5.0,1.0,350000.0,472,1,1.0,0.0,45.0,1.0,,1,1.0,2,,,,35,1.0,,2,,,,,1,2,,,2,,,,,3,1,52,,,,,100,170000000.0,one hundred and seventy million,,,30000000.0,thirty million,100,0,0,,,,,,,,,,,,,20,80,1.0,"Korea, Republic of",1.0,85.0,,90.0,,5.0,2,3,2,,4,4,,,,,,,,,,,,2,1,3.0,,2,2,3,1,2,,0,1,1.0,"these are new menu launched by restaurant sizling chicken, sizling pork, sizling beef and fried chicken, BBQ( pork and chicken)",there are any differences in preparation of food because they are importing  original materials from korea that allow them to keep a naturally a test from korean food,1,"food take away , derivering food with rash food's Indian company",make contacts with others companies those companies help us from derivering food  outside,2,,,2,,,2,,,,,,1,2,,1,1,70,0,0,0,30,1,40000000.0,0.0,40.0,,0.0,,0.0,,0.0,,0.0,,60.0,,,,,1,2,4,,,,,,,,,,,,,1,4,4.0,,,,2,75,2.0,2.0,1.0,70000.0,20,5.0,1.0,2,2,1,1,2.0,2.0,1.0,4.0,2,40.0,,2,2,2,,3.0,2,,2,,0.0,,1,10.0,1.0,2,,,3,2,2,4,2,3,4,1,7,2,5,3,4,6,19,19,,,10,7,2,,,7.0,,19.0,2,,,,,,,3,3.0,,1,1.0,0.0,19,8,4.0,4.0,2,,,1,1.0,1,0,13,1,15,14,3,11,12,9,6,7,5,8,13,4,2,10,1700000.0,347000.0,4000000,1200000,1800000,,,,,,7,10,30,6,2023,17,19,1,1,2,2.0,30.0,2,1,1,2,5610,1,1,3,1,27.43655,28.14314,32.544987,6,3
1188874,5815,3,3,1,1,1,0,1,55,3,1,231,2,1,1,18,7,2023,11,51,2022,12,31,33,Int21RWA,,,,,,3,,1,100,0,0,0,1,100.0,2010,205,2007,43,2,1,HACCP,2,,,,505,1,8.0,0.0,20.0,0.0,,2,,2,,,,-9,,,1,-9.0,,-9.0,,1,2,,,1,0.0,40.0,0.0,,4,3,51,176.0,500.0,3.0,,45,3695578132.0,three billion six hundred and ninety-five million five hundred and seventy-eight thousand one hundred and thirty-two,,,1818588742.0,one billion eight hundred and eighteen million five hundred and eighty-eight thousand seven hundred and forty-two,100,0,0,,,,,,,,,,,,,97,3,2.0,,,,,,,,0,0,2,,4,4,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1,10,2.0,,1,2,3,1,2,,0,2,,,,1,How to cook fresh food,Cooking  flesh food,2,,,1,30.0,2.0,2,,,,,,3,2,,2,1,100,0,0,0,0,1,30000000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,1,1,1,1.0,2022.0,2000000000.0,1.0,1.0,2.0,2.0,1.0,2.0,-9.0,-9.0,,2,4,6.0,,,,1,90,2.0,1.0,3.0,15.0,90,2.0,3.0,0,3,5,2,,,,,3,,2.0,1,1,1,2.0,,1,4.0,1,-9.0,55.0,,1,30.0,2.0,1,30.0,2.0,0,0,0,0,0,0,0,7,6,4,2,3,5,1,231,230,,,200,30,1,,,190.0,100.0,,1,,,,,50.0,,280,0.0,3.0,1,4.0,0.0,58,50,25.0,5.0,2,,,1,1.0,0,0,2,7,11,4,14,12,8,15,9,6,5,1,13,3,2,10,800000000.0,250000000.0,240000000,40000000,230000000,,,,,,52,11,18,7,2023,13,55,1,1,1,,,3,1,1,4,5510,1,3,3,1,1.0,1.0,1.0,18,3
1188875,5817,2,1,3,1,1,0,1,47,2,3,9,2,1,1,5,7,2023,14,58,2022,12,31,33,Int15RWA,,,,,,3,,1,100,0,0,0,2,,2016,4,2016,8,2,2,,2,,,,730,1,10.0,3.0,0.0,,1200000.0,1,10.0,2,,,,5,1.0,,1,5.0,72.0,,144000.0,2,2,,,-7,,,,,-9,1,2,,,,,100,720000000.0,seven hundred and twenty million,,,200000000.0,two hundred million,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,0,-7,2,,4,3,,,,,,,,,,,,1,-4,2.0,,2,2,1,2,-9,,-7,1,2.0,Check your fuel gauges for our customers,new open,1,Check your fuel gauges for our customers,It was not done before,2,,,2,,,-7,,,490.0,3.0,,-7,2,,2,2,50,50,0,0,0,2,,,,,,,,,,,,,,,,,,1,2,1,1.0,2022.0,10000000.0,1.0,2.0,2.0,2.0,1.0,2.0,20000000.0,1.0,500000.0,2,1,,1.0,1.0,3.0,1,75,1.0,2.0,-9.0,-9.0,70,1.0,-9.0,0,4,2,1,5.0,2.0,1.0,3.0,2,,24.0,2,2,2,,3.0,2,,2,,0.0,,2,,,2,,,0,0,0,0,-7,-7,0,2,5,6,4,1,7,3,9,4,,,6,3,0,,,1.0,,6.0,2,,,,,,,0,,,2,,,0,1,1.0,6.0,2,,,1,2.0,1,0,10,12,5,11,4,1,7,13,6,14,15,10,9,3,2,8,1080000.0,324000.0,2640000,213600,-9,,680000000.0,,,,-9,1,5,7,2023,17,0,2,4,1,,,2,2,2,3,4719,3,1,2,1,1.5502089,1.835481,2.3773098,37,3
1188876,5820,3,3,1,1,1,1,1,41,3,1,123,2,1,1,13,9,2023,12,33,2022,12,31,33,Int22RWA,,,,,,3,,1,100,0,0,0,2,,1998,6,1998,30,2,2,,2,,,,705,2,,,,,,2,,2,,,,600,1.0,,2,,,,,1,2,,,2,,,,,2,1,4,,,,,70,1562010461.0,one billion five hundred and sixty-two million ten thousand four hundred and sixty-one,,,41348492.0,forty-one million three hundred and forty-eight thousand four hundred and ninety-two,100,0,0,,,,,,,,,,,,,60,40,1.0,"China, Hong Kong SAR",1.0,2.0,,2.0,,3.0,0,0,2,,4,4,-7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,-7.0,-7.0,2,-4,2.0,,2,2,3,2,-9,,1,2,,,,2,,,2,,,1,14.0,2.0,2,,,,,,3,2,,2,2,60,40,0,0,0,1,15000000.0,200000000.0,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,,,,1,1,1,1.0,2022.0,2000000000.0,1.0,1.0,2.0,2.0,1.0,2.0,2200000000.0,2.0,2000000000.0,2,1,,1.0,25000000.0,30.0,1,10,5.0,0.0,1.0,1.0,30,5.0,1.0,0,1,0,1,1.0,2.0,1.0,12.0,3,36.0,,1,1,2,,3.0,1,3.0,1,60.0,0.0,,2,,,2,,,0,0,0,0,0,0,0,5,6,2,7,1,4,3,123,65,,,8,25,90,,,4.0,,72.0,2,,,,,,,1,1.0,,1,1.0,4.0,167,44,12.0,4.0,2,,,1,1.0,0,0,2,15,4,12,9,1,11,3,2,10,13,8,14,7,6,5,636481142.0,37041628.0,1800000,780000,2640000,,,,,,3,18,13,9,2023,22,54,1,1,2,3.0,20.0,3,1,1,2,4100,1,3,3,1,1.0,1.0,1.0,18,3
1188877,5830,1,3,1,1,0,1,1,11,1,1,609,2,1,1,20,9,2023,15,36,2022,12,31,33,Int14RWA,,,,,,5,,2,15,85,0,0,1,7.0,2009,80,2009,35,2,1,ISO 22000,1,17.0,2.0,21000.0,18700,2,,,,,,1,20.0,2,,,,210,1.0,,2,,,,,1,2,,,1,0.0,15.0,,400000.0,3,2,1,,,,,57,13395602.0,thirteen million three hundred and ninety-five thousand six hundred and two,12041770.0,twelve million forty-one thousand seven hundred and seventy,8600400.0,eight million six hundred thousand four hundred,50,4,46,"Congo, Dem. Rep. of the",2.0,3.0,,4.0,,5.0,2.0,,,,2014.0,3,97,1.0,Egypt,2.0,55.0,,62.0,,5.0,3,3,1,1.0,3,3,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,2,3,,25.0,1,2,3,1,2,,0,1,1.0,"We manufactured assorted juice fruits this is  a soft drink made up from a mix of many variety of fruits sach as mango, watermelon, apple, strowbery",this kind of  product is differing from other products whereby one product combined itself more than three type of fruits. that' s make it to be specially tasteful and so sweet,1,"We have been changing packaging's system of juices, they used package made up from strong papers, then after they started to use package of strong papers but with a sheet of aluminium inside. this avoid any attack of external rays","this new strategy of packaging is secure to many juices. this allow to a packaged juice not be deteriorated or fermented easily by microbe, or sunlight or other rays in contact. so before to introduce this strategy of packaging, that system was",2,,65.0,1,16.0,2.0,1,8.0,20.0,,,,2,2,,1,1,80,20,0,0,0,1,40000000.0,0.0,,40000000.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.0,56200000.0,0.0,1,1,2,1.0,2023.0,375000000.0,1.0,2.0,2.0,1.0,2.0,2.0,675000000.0,1.0,1.0,2,4,3.0,,,,1,30,1.0,1.0,2.0,47100.0,15,1.0,2.0,2,4,0,1,1.0,2.0,2.0,,3,32.0,,1,1,1,8.0,,1,4.0,1,21.0,-9.0,,2,,,2,,,2,0,2,4,4,2,4,3,7,1,4,2,5,6,486,413,331.0,155.0,208,114,9,14.0,72.0,,95.0,,1,,63.0,,25.0,100.0,,0,,,1,4.0,4.0,518,32,0.0,4.0,2,,,1,1.0,1,0,7,15,11,1,13,2,5,6,8,9,12,7,4,14,10,3,2218671.0,1067100.0,5006020,2609184,280000,-9.0,,1267673.0,1647000.0,50000000.0,13,7,20,9,2023,18,5,1,1,2,3.0,1.0,2,1,1,2,1101,1,3,1,1,1.0208507,1.0994588,1.1271375,14,5
1188878,5839,2,1,3,1,1,0,1,47,2,3,3,2,1,1,11,8,2023,12,35,2022,12,31,33,Int13RWA,,,,,,3,,1,100,0,0,0,2,,2010,2,2011,14,2,2,,2,,,,60,1,6.0,3.0,25.0,10.0,,2,,2,,,,10,1.0,,1,6.0,6.0,1.0,,2,2,,,-7,,,,,-9,3,2,,,,,100,80800000.0,eighty million eight hundred thousand,,,36000000.0,thirty-six million,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,0,0,1,1.0,4,4,,,,,,,,,,,,1,5,2.0,,2,2,3,2,2,,0,1,2.0,we have begun selling fish and chicken,before when someone needed a fish or chicken went to butare so now our clients could access fish and chicken around.,1,we have introduced on our service meat delivering,we have hired a motorcyclist that provides meat to our client that are far form our selling point .,2,,,2,,,2,,,20.0,3.0,,3,2,,2,1,60,0,40,0,0,2,,,,,,,,,,,,,,,,,,2,2,1,3.0,2021.0,4000000.0,1.0,2.0,2.0,2.0,1.0,2.0,15000000.0,1.0,2600000.0,2,1,,1.0,110000.0,30.0,2,10,5.0,0.0,0.0,5000.0,5,5.0,0.0,3,4,4,1,4.0,2.0,1.0,8.0,2,,72.0,1,1,-7,,,2,,2,,-9.0,,2,,,2,,,0,0,0,0,0,0,0,4,7,5,6,2,3,1,5,2,,,3,2,0,,,0.0,,1.0,2,,,,,,,0,,,2,,,0,0,,,2,,,2,,0,0,1,4,7,10,13,8,3,12,9,11,5,15,14,6,1,2,3600000.0,0.0,300000,120000,20000,,56000000.0,,,,3,3,11,8,2023,14,16,2,4,1,,,2,2,2,3,4721,3,1,2,1,1.5502089,1.835481,2.3773098,37,3
1188879,5841,2,1,3,1,1,1,1,47,2,3,3,2,1,1,5,7,2023,10,40,2022,12,31,33,Int15RWA,,,,,,3,,1,100,0,0,0,2,,2014,1,2014,11,2,2,,2,,,,150,2,,,,,,2,,2,,,,15,2.0,,2,,,,,2,2,,,2,,,,,-9,0,2,,,,,100,350000000.0,three hundred and fifty million,,,300000000.0,three hundred million,100,0,0,,,,,,,,,,,,,45,55,2.0,,,,,,,,1,-7,2,,-7,-7,,,,,,,,,,,,1,-4,2.0,,2,2,1,2,-9,,-7,1,2.0,We have added the service of providing phones to customers who pay in installments,Previously the customers paid the full cost,1,It's a way to provide phones to those who want them and pay in installments,Previously the customers paid the full cost,2,,,2,,,-7,,,36.0,3.0,,-7,2,,2,2,85,10,0,5,0,2,,,,,,,,,,,,,,,,,,1,2,4,,,,,,,,,,,,,2,4,4.0,,,,1,75,5.0,1.0,1.0,-9.0,50,5.0,1.0,0,4,2,1,3.0,2.0,1.0,3.0,2,72.0,,2,2,2,,3.0,2,,2,,0.0,,2,,,2,,,1,0,0,0,-7,0,0,4,1,6,2,3,7,5,3,1,,,3,0,0,,,1.0,,3.0,2,,,,,,,0,,,2,,,2,1,0.0,10.0,2,,,2,,2,0,10,12,7,9,2,14,8,15,11,1,6,13,4,10,3,5,3500000.0,1500000.0,600000,36000,-9,,125000000.0,,,,-9,-9,5,7,2023,12,41,2,4,1,,,2,2,2,3,4741,3,1,2,1,1.5502089,1.835481,2.3773098,37,3
1188880,5843,1,2,2,1,1,0,1,11,1,2,14,2,1,1,26,6,2023,11,36,2022,12,31,33,Int13RWA,,,,,,4,,1,100,0,0,0,1,50.0,2017,40,2017,5,1,2,,2,,,,80,1,1.0,0.0,35.0,0.0,,2,,2,,,,18,1.0,,1,1.0,2.0,0.0,,2,2,,,-7,,,,,-9,0,1,,,,,100,45000000.0,forty-five million,35000000.0,thirty-five million,2000000.0,two million,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,3,3,2,,4,4,,,,,,,,,,,,2,50,2.0,,2,1,1,2,2,,3,1,1.0,We have a new product.,Before we manufactured banana beer only but to day we add ging for wish of our client.,1,delivering our product to the shop near our client.,before our client and wholosale come to industry to buy our product.,2,,80.0,1,120.0,2.0,1,30.0,200000.0,,,,1,2,,2,1,30,60,0,0,10,1,0.0,1500000.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,,,2,2,1,1.0,2022.0,30000000.0,1.0,1.0,2.0,2.0,2.0,2.0,60000000.0,1.0,30000000.0,2,1,,1.0,300000.0,120.0,2,10,5.0,0.0,1.0,10000.0,30,5.0,1.0,3,4,20,1,10.0,1.0,1.0,30.0,1,,24.0,1,1,-7,,,2,,2,,0.0,,2,,,1,360.0,2.0,3,1,3,0,2,0,0,3,4,1,7,6,5,2,14,35,10.0,4.0,6,4,0,4.0,3.0,,,5.0,1,50.0,,60.0,,,3.0,0,,,2,,,9,0,,,2,,,1,2.0,1,0,3,3,4,13,7,11,5,2,6,8,12,14,9,1,15,10,5000000.0,500000.0,2000000,1000000,80000,15000000.0,,1500000.0,15000000.0,200000000.0,30,5,26,6,2023,13,35,2,2,1,,,2,2,2,3,1102,2,2,1,1,1.4672817,1.63726,2.0818882,26,4
1188881,5844,1,2,3,1,0,0,1,29,1,3,215,2,1,1,24,8,2023,11,47,2022,12,31,33,Int13RWA,,,,,,3,,1,100,0,0,0,2,,2016,6,2016,12,2,2,,1,-6.0,2.0,40000000.0,1500,2,,,,,,1,100.0,2,,,,500,1.0,,2,,,,,1,2,,,-7,,,,,2,3,1,,,,,100,1300000000.0,one billion three hundred million,-9.0,,800000000.0,eight hundred million,0,100,0,,,,,,,,,,,,2017.0,100,0,,,,,,,,,3,0,1,1.0,4,4,2.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,,4.0,1.0,3,-4,,,2,2,1,-6,2,,0,1,1.0,we have opened a caffee shop,"before we sold green coffee, so after we try to make our own coffee shop.",1,we help our clients in coffee transportation from farmers to caffee washing station.,before farmers were in charge of transportation to the washing station so now we use our track in transport which help to access to all coffee collections.,2,,80.0,2,,,2,,,,,,4,1,4000000.0,2,1,40,60,0,0,0,2,,,,,,,,,,,,,,,2.0,,,1,2,1,1.0,2021.0,50000000.0,1.0,1.0,1.0,2.0,2.0,2.0,150000000.0,1.0,30000000.0,2,1,,1.0,500000.0,45.0,1,100,1.0,0.0,0.0,20000.0,10,1.0,0.0,2,4,1,2,,,,,3,,48.0,1,1,-7,,,2,,2,,0.0,,2,,,1,1.0,2.0,2,0,2,0,0,0,1,5,7,1,6,4,3,2,215,170,200.0,15.0,45,115,40,10.0,10.0,,20.0,,1,,50.0,,5.0,20.0,,10,10.0,,2,,,60,40,20.0,3.0,2,,,1,1.0,0,0,2,13,12,7,6,4,8,2,1,11,9,14,10,15,3,5,60000000.0,15000000.0,7000000,20000,1200000,-9.0,,-9.0,-9.0,-9.0,3,3,24,8,2023,13,31,2,4,1,,,2,2,2,3,2920,3,2,1,1,2.163599,2.3528414,2.946978,41,3
1188882,5851,2,1,2,1,0,1,1,47,2,1,2,2,1,1,12,6,2023,14,47,2022,12,31,33,Int13RWA,,,,,,3,,1,100,0,0,0,1,100.0,2006,2,2020,17,1,2,,1,90.0,2.0,5000.0,25,1,3.0,5.0,0.0,20.0,,2,,2,,,,8,1.0,,1,10.0,1.0,2.0,,1,1,3.0,25000.0,1,6.0,,1.0,,1,3,2,,,,,100,20000000.0,twenty million,,,20000000.0,twenty million,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,0,0,2,,4,4,,,,,,,,,,,,1,-4,,90.0,2,1,1,2,2,,0,1,1.0,Delivering products to our customers where they were,Not new open,1,Increased profits,Unlike before has brought us closer to our customers,2,,,2,,,2,,,10.0,3.0,,4,1,2500000.0,2,2,50,50,0,0,0,2,,,,,,,,,,,,,,,,,,2,2,1,1.0,2020.0,16000000.0,1.0,1.0,2.0,2.0,1.0,2.0,30000000.0,1.0,4500000.0,2,1,,1.0,500000.0,30.0,2,20,5.0,0.0,1.0,0.0,50,5.0,0.0,3,3,0,1,60.0,2.0,1.0,1.0,2,30.0,,1,1,2,,4.0,2,,2,,0.0,,2,,,1,1.0,2.0,0,0,0,0,0,0,3,6,5,7,3,4,1,2,5,2,,,5,0,0,,,1.0,50.0,,2,,,,,,,0,,,2,,,0,0,,,2,,,2,,0,0,2,5,8,7,9,13,3,11,14,6,12,15,4,1,10,2,2400000.0,0.0,60000,96000,60000,,16000000.0,,,,3,3,12,6,2023,15,37,1,2,1,,,2,1,1,2,4711,2,1,2,1,1.0,1.0,1.0950269,22,3
1188883,5854,3,2,2,1,0,0,1,55,3,2,21,2,1,1,4,7,2023,12,20,2022,12,31,33,Int19RWA,,,,,,3,,1,100,0,0,0,2,,2000,25,2000,23,2,2,,2,,,,1076,2,,,,,,2,,2,,,,130,1.0,,2,,,,,1,2,,,2,,,,,2,0,51,20.0,200.0,3.0,,100,70000000.0,seventy million,,,5000000.0,five million,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,0,0,2,,4,4,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,4,,70.0,1,1,1,2,2,,3,2,,,,2,,,2,,,1,15.0,2.0,1,15.0,5000.0,,,,0,2,,2,2,100,0,0,0,0,1,280000.0,200000000.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,1,2,4,,,,,,,,,,,,,2,4,1.0,,,,1,80,5.0,1.0,1.0,5.0,20,2.0,0.0,0,4,15,1,1.0,2.0,1.0,26.0,3,,4.0,1,1,2,,1.0,2,,2,,0.0,,2,,,2,,,0,0,0,0,0,0,0,1,3,2,4,7,6,5,21,3,,,15,5,1,,,2.0,,15.0,1,,,,,,2.0,0,,,2,,,21,4,0.0,3.0,2,,,1,1.0,0,0,12,1,3,2,11,15,14,7,5,12,8,13,9,4,6,10,2000000.0,0.0,12912,1560,2120000,,,,,,16,12,4,7,2023,14,3,1,1,1,,,2,2,2,3,5510,2,2,3,1,1.0,1.0,1.0,29,3
1188884,5855,2,1,3,1,0,0,1,47,2,3,3,2,1,1,16,8,2023,8,55,2022,12,31,33,Int13RWA,,,,,,3,,1,100,0,0,0,2,,2008,2,2009,15,2,2,,2,,,,20,1,3.0,2.0,30.0,,0.0,2,,2,,,,3,1.0,,1,5.0,4.0,,0.0,2,2,,,-7,,,,,-9,0,2,,,,,100,78000000.0,seventy-eight million,,,58000000.0,fifty-eight million,100,0,0,,,,,,,,,,,,,100,0,,,,,,,,,2,0,1,1.0,4,4,,,,,,,,,,,,1,28,,60.0,2,1,1,2,2,,1,1,2.0,we have begun selling construction materials like cement and iron sheets,before was a big demand of construction materials in this region and we decided to introduce these products in our shop.,1,we begun delivering our goods to clients that live far from our shop who paid with mobile money and we deliver them with bicycle.,delivering service help us to have access to all our clients.it's simple they pay with mobile money and we serve them through our cyclist,2,,,1,3.0,2.0,2,,,26.0,3.0,,2,2,,2,1,50,50,0,0,0,2,,,,,,,,,,,,,,,,,,1,2,1,1.0,2022.0,5000000.0,1.0,2.0,2.0,2.0,1.0,2.0,14000000.0,1.0,4500000.0,2,1,,1.0,250000.0,60.0,2,10,5.0,0.0,0.0,1000.0,10,5.0,0.0,2,4,2,1,12.0,2.0,1.0,1.0,1,,96.0,1,1,-7,,,2,,2,,0.0,,2,,,1,1.0,2.0,3,0,0,0,0,0,0,7,4,5,3,6,1,2,5,2,,,4,1,0,,,1.0,70.0,,2,,,,,,,0,,,2,,,0,0,,,2,,,2,,0,0,1,6,9,5,13,11,8,2,15,14,12,1,3,10,4,7,4200000.0,360000.0,36000,28000,0,,52000000.0,,,,3,3,16,8,2023,10,42,2,4,1,,,2,2,2,3,4711,3,1,2,1,1.5502089,1.835481,2.3773098,37,3
